ppm_0,ppm_1,ppm_2,ppm_3,ppm_4,ppm_5,ppm_6,ppm_7,ppm_8,ppm_9,ppm_10,ppm_11,ppm_12,ppm_13,ppm_14,ppm_15,ppm_16,ppm_17,ppm_18,ppm_19,ppm_20,ppm_21,ppm_22,ppm_23,ppm_24,ppm_25,ppm_26,ppm_27,ppm_28,ppm_29,seismic_flag,label
48.193380545464876,36.87898185757661,54.83688929358646,46.286391976538155,61.59780012385605,55.049851922726276,50.36811857672299,59.342294933411736,63.80756317313214,67.91177704714019,47.431951532225106,52.61736502377804,40.53036076233041,41.97501318884088,44.35944563328778,39.92362783182717,54.59917676416907,51.48590379614619,36.27659600232538,33.598519871107335,27.9192390063645,52.401702567761184,46.62038057688159,37.11784726495554,51.25890919548184,65.66931861563124,65.71276223091658,45.64808261653217,67.5361716192808,46.20346844415273,0,0
48.553281187566135,55.61582910094141,53.091342419882864,37.1049046434548,59.4209128127155,39.71995767838419,61.47057019450861,53.54875665301797,56.3540787901017,29.885170549537516,46.59296807045574,59.77736059077774,44.035203063980155,57.649843562893594,38.19250713504122,48.86228552676777,60.44458065466867,45.805586679547446,47.830991897307605,46.4516033563144,42.76674086220968,46.405685009683346,65.35608111046871,64.00835916802163,53.38713393692624,43.01352068641598,39.945036891824536,55.92115333920374,57.618959067544246,55.10224356156616,0,0
52.56691399683297,37.3235572017689,43.60171763502121,30.286212000898132,61.40997190785531,57.59254644872225,47.701168160527516,56.303141644777384,46.210994266385754,45.72679871882574,48.650860731182654,53.358503008354845,70.13576181301923,24.803196321404414,54.75355590095117,50.651115357993085,61.965868835357185,46.67234618181572,35.63994168321013,61.33207767466748,66.9118728521023,61.13199720738094,61.091970942082966,56.24382067497881,49.85386149509211,40.1171488424048,49.745426582904784,60.99507559625302,52.01594066748176,67.0764061593142,0,0
40.760575694481815,48.51499595113645,37.057178143026405,66.67324261457287,32.23865670557665,45.22663009076618,50.93049695098987,35.778415425981564,50.097741264625846,36.10102121513273,53.51003442411553,42.360722283266234,50.49814641592441,42.648232134380265,32.95751172545514,50.00738019827126,54.23548439721691,37.41984607138378,50.392451830674084,66.35243465114277,33.17543006838495,42.49748349520691,57.87005554453053,45.63208784951686,42.626959502532955,40.39293475669129,37.89204038457568,36.170031178640585,50.53681461543272,49.65639870788706,0,0
56.71467733176091,35.37685191076319,64.62629447239422,62.5555226957528,44.03243062829027,57.53006891404599,41.927123490576655,46.22557906289255,40.384783121865865,51.57087323919409,42.71997948341483,53.13351606268607,56.575173232860536,38.73180261809418,62.28313043944731,41.791590942442824,58.50710549373996,52.61348704133614,52.068697821601496,46.803931121194026,47.295116585147134,56.42539402164153,47.26683502379834,74.01577301446217,63.554189292060634,36.49802043611042,42.16261988405656,52.58370166575951,59.51928870936165,37.96146264333914,0,0
47.51556618678639,41.96338359051527,41.99101182729285,41.97664279097087,46.54248498277845,54.10001201705215,50.407335664406865,55.00100587179488,67.97856716968532,42.493260354980734,44.083022988917364,37.30252398209389,61.70950412141475,77.79318669186983,44.14451354041027,58.43010322746586,66.01368656719356,43.90712877641037,39.26399653691712,45.856610836238126,29.935053544351405,46.69385988986476,67.54732614195247,43.17545195048144,32.82123949600079,43.0531282322805,41.483379515024474,49.27815115488063,42.65968581376284,67.48186309195859,0,0
55.97793444795039,61.70461741054667,50.05031389726695,52.09598604327464,31.407452378356858,64.61378883368067,52.08850479882794,57.58935598536438,56.694330609842055,46.85248104578104,39.914609700225675,67.19804555569466,57.46440448313903,35.62045070392452,56.36420920284881,43.20775265559823,49.6392311605395,54.88915202842381,39.756198118331184,67.66645844665767,36.53606939797364,35.718638769957444,48.54825674144585,51.26856432630455,43.97519594382969,39.04366900305549,65.72679654766301,58.260355494667074,33.25559153797172,51.02963510124619,0,0
33.66149274345267,44.83160854852706,40.19140720888192,36.071868707502894,38.29986831222338,44.44011746905662,55.18011324998944,44.71437465792956,48.991982378186904,50.641813525872834,54.99648716921178,34.55005424882723,52.31960777592701,53.15185638395639,47.74876591610103,33.24858170199459,62.146789546401855,37.26186747509662,51.02466489490976,31.39565524146777,37.808978437513964,52.01350946088094,41.73214350433145,40.69895078373956,49.44415661217529,33.367499630411324,35.27147034443753,61.14646689578732,53.24967645668614,54.47824428774568,0,0
66.70051788809212,44.11095165188027,45.994707408867335,58.24587051045091,45.831886569422394,39.90845559385964,38.57895792331342,30.62355808551049,73.29031219226813,65.978303767055,38.81605956635001,58.798374965231616,48.180053186147106,39.94211736415214,42.67380785754343,69.66181224952386,65.2818675804659,38.55959752488356,52.21307257929284,75.89448220615246,54.432186844949676,49.44407773710262,60.72364600140082,51.813487767649335,36.458303038682864,34.562920632434924,41.90589519176035,37.47871170838718,39.29540494800905,53.36301046031271,0,0
56.91802021085506,63.11691929610534,40.097365727904965,59.591671086296564,60.79332167350325,51.52903060576293,71.0626156073522,49.83909516063951,54.442246377798114,46.94488834910758,68.97946865504488,58.28802696196991,38.96595108809076,54.09926111523328,45.80285069409249,63.81198568164951,68.80005243427428,57.023228516423465,48.93248866608134,52.74528448077164,56.401957692579025,64.92398999990424,54.35416295186352,51.1066294724879,38.88403631122162,36.87529301509241,59.96168979379878,66.82300577452754,44.28460529617717,50.506722673516414,0,0
55.03105338534048,53.174347365581475,34.26538456300209,42.86458896546105,62.233058766825735,41.81181982835913,64.3352677548188,24.590110585729363,44.94224558854164,38.61555631043268,35.23119098146957,47.428324913938006,64.47334988572403,38.262310592934405,64.2686903313528,29.962353689163898,50.30996370903674,51.525288282751156,38.208452895887135,32.88340922075714,54.92019308653287,41.244193444888715,46.48073491800282,60.7518320560499,61.032518452715955,53.727324735247905,33.292485091095664,44.43832184431869,40.38204453294662,43.79194754601531,0,0
60.02496045999306,53.02035943732219,39.09290150855528,37.18114955378221,49.08304706359644,40.18489403733376,54.608079646710976,44.69917875349128,54.631694502817986,54.97751382460251,48.28991500885225,53.37638770112185,55.10382631082823,43.663807113450744,57.447699847694565,77.95168969987571,46.205886700573345,50.684571594965725,55.6995676171978,53.71069135309937,42.68121415606317,47.62053719952179,61.298580118356334,49.25710448068651,57.857209190242706,54.26349443468721,28.797123862456026,52.48613574170667,57.64438577240271,46.98568927552205,0,0
53.24141890873399,57.43221614923284,62.10578077566007,43.66335004523855,68.41144379885404,38.478454368697875,55.64524817469818,53.58609521935458,39.44107803711696,46.04563153557885,52.845563003874354,63.87540674531095,52.91189954906941,53.65256217868119,40.23116107832263,52.136649048031146,57.55301310309,55.07592672804948,71.09680517607272,54.61730812230589,57.9886297859797,44.19048890338678,51.91676048488638,50.79757365588833,39.670507291170885,37.40596000026098,49.26731709875359,43.75132435477517,45.39733089725544,48.28246619367131,0,0
54.67763830479686,53.390932350873854,52.7003669476715,58.431546404427415,43.84230786458432,52.93739614772624,48.53574191740124,47.98734299084102,52.58849730012621,52.592799112370024,55.02764692266927,78.84435221426644,53.265927135669585,51.50531977606134,41.452436816411534,64.4168486599182,60.33425218877775,65.3125236060754,44.17247909848753,49.81769532618557,37.87042881457369,59.921454024095084,55.29282135812817,63.40252780475122,30.698027355392313,45.703651596493636,75.79951751600792,42.74222845955138,59.77365184635875,56.1144273052568,0,0
45.371397226589146,49.40651854802633,64.09320595463272,42.658695675340354,57.12749779395575,59.632661934595355,65.47494440857432,40.95952723138609,48.55657322076271,43.94021439089274,55.96425226296172,51.760349496949935,48.418583333897075,36.52474928654897,49.838868310811065,57.20762766742993,55.30225729026162,35.32762228784335,53.03497035637875,44.8788720546834,47.20907268526417,50.05946547864151,61.501296746444176,51.260355746436964,51.03284091343294,45.22939198769514,57.47255574349801,59.831914946334166,47.63860434361982,32.3841289950502,0,0
54.02444200855013,49.44682301334243,30.470628356743305,63.92833324012366,56.47982848272866,52.319243711376004,64.95414276377217,49.94502386610073,76.10804278884002,46.057157022027525,50.82988052568054,58.78191601255642,41.72361260176878,60.83084080218595,51.14997377474879,35.12371919374273,57.22739714450968,50.554129977235576,61.84899005166304,60.375815961107016,43.38422794875708,37.1407379584956,50.86409163570011,49.694529846884905,62.534653414548174,55.02775264521413,52.958185878928745,64.28391934851453,46.280235873060754,64.85534113169923,0,0
53.33315325912714,59.985985386219745,62.96951888750377,65.78595678439996,21.487507631363766,28.619832633985496,56.51407068991387,42.6581693184271,51.74881209867842,29.286899055404195,50.00456783254838,50.444803499343855,44.66681682278746,39.168616006127664,61.19740115717208,49.33484577687254,53.64105698800688,52.46489595407981,48.49725361203185,40.482484170892945,53.289140420910385,25.44818802735035,43.02544006941744,37.15975119431608,17.503369741467417,49.99269233718748,54.0882155871246,57.640540917944406,49.538881323369694,58.80288248606306,0,0
54.535031032465675,63.15566687702066,45.9136503194803,52.790601278370296,45.63850163499174,43.87529286029476,52.83658389575999,47.21335814044673,55.44844742315931,56.20825711572973,40.96231460896324,33.04185295258408,42.67030428707788,49.342055249032036,58.8294646306817,59.92629521620957,53.238892042654975,42.52617991460119,61.07975560484598,46.27762572226371,46.161528260631684,55.541439692961305,53.183850142614105,59.5066934804344,33.3217616699804,68.99848164773317,51.80240945034156,44.11509277554232,55.632632014174426,40.4886566707916,0,0
70.54835329771024,31.123933669686046,52.56134628476606,48.35875851161339,46.502658412604674,58.4914550390187,50.02619568290538,59.152387757042234,48.71731545795545,57.64111596794679,53.24809222245059,53.80061219174077,58.48719741570155,35.04134321241989,35.319363482856666,44.28814995691984,48.54303495865531,47.93971961586031,22.2112895059862,61.594435708609055,49.24604822555918,56.21742497902059,59.55504221212262,49.97987696399845,44.45786233191863,49.83567311776367,75.95198469347264,45.435336583629486,57.21662969356068,51.745007225847885,0,0
50.58802984776193,42.688362024646516,66.59790756146806,68.08629260041658,18.09469905112031,50.40275203534514,42.778505499923845,38.84959844434627,47.43008543291232,58.29117356530567,41.13372742050381,53.46088503780306,33.2402070006354,48.241758008047356,61.61571216208879,48.356086072279744,46.50313059347675,63.27133826513157,61.81730832566933,56.72272044635568,45.043424716649184,44.978942578410106,36.14058804876669,37.895929096166064,38.38905754837204,29.750337571276184,42.21583730491964,34.50871799794179,52.47709773835797,49.248198172858,0,0
47.363399676811355,56.06381605338225,61.84441688691441,47.8710849079351,57.94358058792189,47.650382072075544,46.54187934600011,60.30847011321866,48.95710207400991,56.66957046856559,59.667417317519444,43.84836023182749,51.89511812362674,39.39365350343997,53.90592197899455,43.5538900814308,49.09896348423515,58.984537961645465,37.690171130987075,55.5708527327002,46.89754290538484,46.856653173697765,48.82864728007881,28.5481334962271,52.295284729410305,63.96238971160916,40.285138562179945,43.121633933665976,52.30308182021808,54.698333406180865,0,0
22.740991738231738,47.66631838115348,38.312376288874226,53.51040576218425,39.01783540287431,42.123727203356296,25.03058788564161,47.603563383909844,47.955529102167404,41.40495402089951,59.39717928776219,52.76603125286806,47.45654443489779,57.25475300758723,42.4289716518852,54.65174584067835,57.20680323859937,58.86074360836698,24.460621932703273,40.83164713683952,67.58500872533918,53.85480394692793,48.7066708434638,65.67579699309884,78.79745596055186,36.76149249104216,37.939925781341174,37.45660500749908,70.22621052513395,57.34406127855158,0,0
45.24297333113967,47.313571464184676,66.70156854881317,58.9246378498136,54.566224175039686,40.00623694508624,46.772836596068046,35.11657773207885,37.783874181457904,49.6643715536448,22.843193988144513,56.217633139425935,48.44270537279749,45.58030830966147,66.9208151270697,42.15323215605968,47.92161081977662,53.153695751033524,41.27716622409859,30.269268867045565,47.60501624056178,42.122042037384716,58.85806681218923,54.41092393768284,47.2251078989635,17.38296345744206,38.66592891604499,49.47539589512598,52.23607831480618,57.00115879738697,0,0
47.91755603161003,66.76841054953056,46.73943502921175,38.19199461202715,43.521871425834384,48.4452818088739,50.930914768508835,49.02705801124421,66.833304056242,67.59639937354243,31.09102439879392,64.15419524925653,79.11109632976233,43.15947229702052,54.36527395996022,48.77690140898727,43.67047131170339,51.33885693152072,41.34483468199303,32.40731322354212,50.19700687524184,30.959792499882486,70.69357021945663,47.56392063555048,48.8899379209416,52.35209399358539,50.61058415106589,61.62190491565909,45.92219340805127,57.24632406137705,0,0
42.09785894795017,36.089529184502894,46.56664951141432,49.76308793797808,43.31428176009047,60.48837883534578,47.292370631908085,45.61920662239093,45.861150760677035,43.08884589246642,68.77584247503073,50.27389675431713,66.96345881743194,36.9669904593164,52.51361545388317,34.31279616089144,54.1408624619402,65.72737258470188,41.81591049131354,51.86588252401229,53.76081909854893,58.029247031185044,63.863831312528504,64.76099758570157,57.146345870605614,39.56819925056084,31.826126617581604,54.50851609350065,54.42657932769259,63.97431085969592,0,0
43.03272292176582,44.28029351240478,67.57256934646131,50.81628868509756,48.71159534727827,56.0931337299865,52.614471309140775,55.88694005991659,31.951305941971995,41.64520795578908,62.62135869915768,49.50635098471456,44.50177949078416,59.35698054812609,72.51226335805411,53.462339047192074,43.479364657349336,49.638028214022725,48.676343763472154,64.9854798726258,35.036904273474235,61.05847662146763,42.81410642593774,51.766569601524644,41.79091325395534,56.137709967856495,44.57639827893665,65.48779553192541,52.988780083371374,43.33448455211073,0,0
42.78474461863601,44.17846907075133,59.55695661868018,50.202678165052355,65.18996339834885,46.267929806894244,54.25513653146878,39.210158387768914,49.085085922096404,58.96571087047585,64.73296607777515,35.84869102413504,42.180498987777376,45.29067619974394,60.21167427215819,48.72253644680892,55.58423701209666,41.0544394978469,37.673007612618335,59.08084980607106,60.19742680663846,40.108615170949285,39.24819059623753,41.29814598755958,25.84262348550727,50.56190760089779,32.09151224940329,60.339740483900194,62.21753530878769,63.72696047753095,0,0
62.97468942174666,47.12934557754254,45.105347712512206,54.18096318253456,33.658309433404206,52.14224254291967,42.95916131235198,64.75070801547756,53.697077008549044,49.569813713227944,39.412304706238444,51.58818877640629,44.92401706227476,55.24562282548396,42.33148202501645,60.14729048327509,56.1328730212774,50.11483274159666,44.46924180620549,67.109132091752,52.74519210299923,20.64596019912473,45.21175665296837,80.0205313176962,62.71512125558732,60.560580392419666,43.448854589863025,66.07758136843813,42.40390026885644,40.896856073416956,0,0
61.95992009978043,49.852428988703366,55.2556275843074,69.57073043346253,29.46682519539149,55.37244040414004,39.894554099576496,55.20247100141015,39.57524363450236,50.436330434845146,74.34099074017205,37.157151185919076,64.60622978714834,56.33199822744013,44.439598830640385,59.243658502661916,51.498384358466886,44.25138015477216,58.399142819889825,56.78432092999246,64.49705749703395,60.114452690520224,53.14320117032655,61.175760819883784,50.04434401767463,46.648832049109515,34.19319039529816,51.90169969621057,41.116898693739,74.80814782455033,0,0
59.46323029329055,51.07001900466216,47.100288327061655,48.67565235455468,43.61666314626579,41.70587820085669,47.29039053716,45.60150465986054,75.03847572273109,47.20156582145917,57.50899984711885,60.91458926384365,53.98246185800071,49.544094148132615,52.57702207516183,55.27963035588363,56.37921798732271,71.41655618571737,34.022930660431115,44.74186549405573,38.942150514637234,60.971965382064404,31.161068630428236,63.759929773355104,33.8626280137517,46.41105439817626,54.38626702965462,46.30471149990284,39.297849179394994,42.150200905937425,0,0
60.83074324391717,43.58929767992622,58.74477189031389,44.90625066443574,56.97254753984678,56.10849067993893,72.76640459783317,36.533906674826596,45.75223157170064,51.78079057503522,51.56897194212953,47.875659995402046,55.98053043725963,52.49665860825857,51.26059346371448,59.242279906442235,39.90793218654878,50.95197811875568,37.940788426659864,46.49080182072247,60.40394978850102,48.705379226449736,35.11361560602838,52.01053963323317,31.710508337430426,54.92505041862146,43.46385315417421,45.4866013100912,39.14468015137157,47.88675627723424,0,0
61.61278706799865,65.47214643263128,51.91031885422217,50.68798117155367,37.21347663220772,43.48839728940241,45.87896343085749,51.69798789543648,42.388770856525134,48.220582122599495,58.31932217611327,51.039736483109415,59.30667647077155,52.77355839751511,52.357953446379426,58.67386641996333,64.14405255913164,47.66238031509752,34.12151870648338,69.96612111167674,45.26295809766592,60.00872856617412,48.87003561196035,54.9598612314306,51.07126196220777,51.67816339091417,64.11180283961777,53.274935545198794,38.048659394339296,36.442910047185116,0,0
51.7934967106057,53.39949978735318,73.4343253523599,41.04166573843275,60.14677418237026,61.54485708252567,35.38255725259043,40.880858970181166,43.866571159035495,52.34639301346452,49.10706052318455,35.65767871381298,37.31301603208598,41.870679622221864,44.50112464791248,48.36676468257364,64.1475284638388,44.61401473318928,51.35693551253099,46.44701171566917,58.226142362314526,53.57921280994204,58.65041057077594,44.53151607974747,41.292594205674725,58.66857774033836,56.27397867937587,53.60676554932903,51.01301983497299,43.5727428981016,0,0
44.593041070958925,51.18559107126903,44.161115280597095,55.874923962732865,55.2857871057942,62.18431635188152,50.943266172270675,38.395671670755064,49.94419370796005,23.845560358839396,61.23403262359622,57.598147802189104,61.015919317223805,42.23622499250557,34.11051564762192,51.94678061138993,49.15163479645162,51.88372042127081,35.418878968594576,31.592790543059838,50.58546231425534,45.57832771572614,50.245855047507085,51.907421260723275,49.36791470525205,58.24560343979274,47.577531730020475,44.279617520227625,48.419304204032656,53.65049941095807,0,0
53.04067658876984,56.47546792920801,67.13669662364298,56.89888408081649,39.4117777088076,58.723483165719585,45.30675247555518,64.69996091593924,54.12648475761297,59.226228737731574,56.41333302314035,46.68752540733852,63.82075489396129,59.67360450031722,54.828361173215946,55.415998432937116,46.64713477264756,45.25421117541694,48.41916842556846,52.52744792844641,32.250238231978216,59.87275743260783,25.396563636287578,59.44755807158277,62.55201907280258,55.915913165760216,56.73459915729423,43.03212011150907,70.46564564371707,42.17162172372919,0,0
41.6620945518824,37.696052751151186,58.71782601428694,47.725029246373005,59.02812644762497,58.11599190823973,45.47269335975489,58.726058110927454,51.98770658576149,36.66375492365854,45.11902684002641,51.54073027910327,56.27499016909573,53.66054913873918,41.84552341685133,56.36473240707044,27.105374218596772,52.91997164965497,39.48515638672303,47.29741072118106,44.30002817277804,50.74681537438987,70.97686576955965,54.87731345750077,41.65266816436547,53.434526602310235,39.922248845552446,52.6876445755515,35.21785826189684,64.44042509603806,0,0
35.2245549496197,47.45824746422864,38.19961213278185,55.43443616861442,53.504745121387394,36.44570323089186,44.33000748831945,41.31493439844184,67.77803412271008,52.64013578680024,42.61357964346328,43.83260216281123,53.23910522433074,52.98983476274322,33.33788085599274,50.14568336657373,41.94542585588152,37.225089933050974,47.694417892273364,57.61353466488697,49.0609958702259,38.73180532268884,49.05515242760422,48.71759863212957,38.306073766168964,43.09557112340684,41.81365505786131,26.052760955399773,54.15212168021778,63.169106606923634,0,0
56.419247102917794,53.23493955900414,45.12695153508723,36.817686642940885,58.63950608200659,41.132600874185314,42.56828646570922,44.41357740464634,50.884759361990064,39.18302432916935,49.21969922575352,32.5705214724005,59.14791678192339,62.117431039591686,46.39189578982485,57.69112520251414,54.797075963017534,45.690209385180005,40.869467467708745,55.81235270467084,27.34318274475639,49.40713143609763,61.90252423961557,40.72326575819689,46.50409722353475,60.74647425774366,58.719107914329754,53.30533098549481,35.985074838312634,55.02485305971761,0,0
58.123869596445566,48.1649608025771,47.248827982926784,54.16957307925093,46.17212915080571,56.12539830548292,32.32965501732921,35.013273957040916,69.85301289446343,48.790349372747286,38.67427991570318,52.01963225118506,55.14283363940306,40.61261542426552,58.364833165914504,68.9857215788039,41.59015128380749,53.705673653002854,41.729596510535316,53.16690349130753,57.339876576359025,70.49347257386098,39.46904060248875,45.77041415499565,63.50285072573563,48.45182249958175,47.4608458949992,61.31703030082589,38.36968012473369,32.74386523974812,0,0
63.7170082863823,48.734899183999985,41.56239677782093,58.814496416726165,49.6729989937117,41.84774847135917,55.006489590655946,41.928635064666125,49.14694813052413,70.00787123800156,51.40953672418521,58.356892361898865,75.24338725720197,47.05235808838977,59.65589202017155,54.603141792257865,36.89407754935463,43.42186267880046,39.51096562201817,46.26958568543875,57.9073944754858,64.8620376110224,40.93725613608227,57.98613082154626,40.75130345026089,61.092924844322816,51.447441258362055,52.21081052791651,33.220154953641135,37.23353448744601,0,0
40.944867702461586,43.42264177221631,72.35410612547051,67.68780096891732,59.47329221066395,40.439726376367815,76.80848754825857,47.14903383107934,56.21417375172238,69.44434778325794,35.33868701960998,47.361601703106444,46.157835398982456,44.566229084635296,43.866780772083935,40.21359972899201,55.74782179328955,62.05196112590554,51.883102785729946,57.485182842383786,49.91910570511981,51.43143136634236,51.34511160012854,53.424970411556465,42.80419907995858,55.1879642489983,60.42874161479779,52.25178989692995,52.20656208544661,31.28170125502258,0,0
57.32769174868296,46.55040937685402,50.287983624957235,49.256712709780935,49.97556257858011,39.633285986993975,38.18237274617997,33.215731993813705,49.84901079596793,49.31986801410346,44.49693801690098,41.238951648070696,70.08409187476083,54.71997345736841,56.845485652963696,50.208259068662194,42.30433895044839,46.451584062109426,54.36065344354539,47.25180445805374,50.39489824967944,35.39948987878467,57.36976789263138,47.39546996523439,51.500653598593985,36.73890799387015,56.492526551014926,49.72256767251491,44.49542017193525,53.118181669100004,0,0
40.75378906459408,49.04331988820695,62.86803236769371,56.68601351888366,51.08916096158095,59.94986953515546,50.12029170809961,55.74572666590656,41.36605486977372,44.60069958960099,37.65754664871784,31.44405291547174,45.45659516734495,49.113228481236405,50.23832092952988,44.61849103038131,47.28629713407972,55.730658507051,51.00775926231928,35.59198069768151,54.33318003923405,30.024579820083023,42.393470716421355,38.41712553778546,43.56469036043273,45.72796161832437,60.0820755676459,39.81272563310154,45.88246364703687,39.43166749403764,0,0
51.55379244130509,53.53434043171008,66.04325912712389,55.00324723504537,51.53580859430783,42.39376806990905,34.66090571761256,61.519828585118795,45.12096457163633,56.19913735020386,62.934246266601875,55.162976603763255,33.73215050292366,37.798890585612135,48.92687288635107,48.41972110451103,53.4844519829706,61.34467257065422,54.53809883844024,65.07669882854628,65.47004306371909,48.51358304564199,52.82887857654442,43.735759191287535,58.432934584479355,40.242294382407536,45.99129752019107,53.12273738836321,43.63010986455377,60.43731883787731,0,0
61.81253940646116,61.88436745186716,37.282036528367044,40.87533241050185,50.577982851935964,38.46857337088285,61.860811971333405,44.24443393826584,41.18186282355502,56.82520274575673,53.42981738096379,54.02873700602661,39.227556998862376,61.29004957946116,57.11355763331181,34.674700791744975,48.15642673311527,55.1678728402612,44.81952826725168,47.721372966969405,52.969288149757794,45.998154927461606,47.83334453309576,39.162238836622805,58.73636478533847,45.62897773407413,52.36902858557061,51.779172944424744,38.11881988247638,34.292564817061624,0,0
48.94872825446932,50.85915780188848,58.38904195171147,46.249184993919776,53.325408416585006,63.582635095539366,41.18482921589113,46.944135340347444,45.40971526777972,48.33395374922515,50.145656497430444,43.18307984165637,56.09621948545382,52.63847109874489,46.906536147648744,44.932928661932195,42.84869072269639,40.0903580012611,53.82706659583609,51.906486209717926,53.550767724952294,60.50418084868576,47.65961354409757,73.53259863629138,48.37074806970351,53.90554758181019,50.7406882403554,35.36601166703598,56.52076084193054,45.66735378502233,0,0
45.86985329287627,44.21532979548447,36.85984996293865,57.93985052644454,52.10729897693094,54.554619862487094,51.78780883038076,54.195870936054234,62.950438837180975,61.206403921481645,52.83131196714097,45.33083731767136,52.25960180743242,53.75926311659295,41.271011966876614,39.99679332111958,53.463743350223105,61.95023696879073,61.99400802355073,35.5212688762416,43.35454280401819,40.108889743590204,33.65570767363336,48.43799932396988,26.419130539328023,47.07666352502183,41.63740480390618,60.24749496788763,52.723814991546405,45.34434493476061,0,0
59.75731513154738,54.93601380865332,46.317507671369114,62.24769611092961,48.96147170940627,30.240587517901915,45.128206645189756,45.90458668112371,59.106006593882256,63.32481140098642,49.50793979671581,60.895810337316064,47.535225183931274,62.756030657534005,62.2976422723338,48.47022425209798,43.01016190645421,46.28698122182965,71.46323897021173,52.70055570618739,48.01941105734761,39.82572824680453,36.4832852304928,48.59054721788599,53.16676931158537,71.67936921214934,50.95046386506454,46.85687613951134,52.69354865616355,60.33354159855467,0,0
72.62815508172964,44.929333370976465,49.15194369056958,36.32915347112631,48.16420438167179,47.52347928351694,48.12359911164291,29.67353203773556,43.31022992533031,63.4130341953588,61.062977570275216,52.76416104124968,36.94304216576946,71.73226914583377,35.98422624601648,48.875100648385605,35.232727373667984,60.26640443103369,50.48365760047917,54.31232957009117,53.567896774684726,49.09144541057772,25.889535778154794,57.66919631058409,57.755549368287575,46.14746223424511,49.932733887004986,45.87719784008538,51.3843649105758,40.00485683018641,0,0
48.33468776222966,59.1101843952804,41.62261793910251,44.28395272469532,41.082051731793904,71.10616782953731,45.27250312028407,57.49028387525784,44.05587255657551,42.396236659040724,63.36214774386575,36.78135148337477,37.75389389367415,62.950980390840805,40.796609966393845,43.15260653621344,48.70178659902078,25.826128304620944,59.552953326917844,42.68697669290367,48.56554659729494,50.894900045523706,55.394560692067365,61.466866236971036,44.95192545893214,46.54093019078727,31.295986793371608,69.38328866419792,47.13311743096771,40.82381387356635,0,0
45.6435839572336,54.28693986806659,45.139279711617164,47.08383425613741,56.063566791471594,53.62053946659069,40.050784840870094,42.60025849346234,50.172602336764626,61.268676742582194,44.24645744728251,50.03147664037069,43.53993140126479,59.29333031078617,46.66627507628918,61.93532140250658,62.97764834208076,37.65872549940995,45.61288702803539,44.252595005196,66.67516952755174,57.31760777316124,68.37157112144499,48.56085037618645,60.63736711369676,50.99493369877925,58.066629877465196,65.84746152016518,51.098443703061676,57.78220584308875,0,0
29.407182243185645,56.09089739755259,39.59072664354044,61.29622376552645,44.524782289736926,45.78688131936311,61.21825971034852,50.18860301863124,35.840230908391646,64.48098444988386,52.83427785077414,46.57123020476645,58.85964513883587,56.60611499998433,49.52439945142443,61.42269374557231,61.983076803965886,60.00598883405597,60.00458286977764,50.166751309287534,44.59199687740939,25.576816811958096,54.3919656730996,44.67711895432646,37.94195956525601,49.16688668218099,43.92859844881399,46.75750218442286,34.08526384746897,31.659417935029698,0,0
47.54857563201486,34.076539301573106,48.65252076399928,66.95111471548496,51.52231494407794,36.23782190112632,42.30224787436194,45.3906775615129,33.626523702753566,48.946270195628905,49.38309896402391,51.18068678460491,50.37320845949759,64.18976478943858,67.77176964967754,44.66583619057389,42.893053386059805,57.31362434882094,53.66887610753226,57.35049245200352,60.83073924420473,42.1831811756023,51.77168951452158,55.17346482274191,52.315580986221185,31.48478193456961,70.41296225797394,57.682801951389315,56.098896017941215,55.43519537798691,0,0
48.22481833160425,53.99378599253915,31.15966115427388,56.57533804137682,66.23302186719498,49.254035885689206,45.378559552484255,52.41377756665154,46.66622097348908,65.41537352275616,50.7813484088896,39.41378879271197,62.6783417892215,60.88939591779626,57.376350903386516,45.635298439611205,73.42791594715221,33.293031995267974,58.91414827144415,53.60680329539453,49.17777539479376,49.299664048884324,51.57668392905387,49.93566938033264,32.678139025587654,52.16973585637316,55.81996658610597,49.36826359684111,47.628885667260796,67.24689149427,0,0
53.82113390397644,49.064001837122156,47.72998442709461,52.603789579267165,34.96271603806632,54.82926403425631,47.607385480750445,48.2559743650381,59.88365383540968,47.412213453743504,37.939029074435716,38.60345201549544,46.8859083705859,62.871198390752724,38.5107238932533,55.183139302254766,42.39581713117244,60.89834169612504,67.50861490807216,44.65255414725433,72.84666219765394,45.28645862978957,52.0749261694775,51.38663032909886,60.59860511500492,63.6231882128226,43.06449212261839,40.890870752897875,40.86048485707747,42.27413520977222,0,0
66.9039924186795,49.5359317038155,47.40108183377709,54.32459265058607,57.50197839344595,48.45593823571135,52.97307047984469,29.683613061366913,57.130617963749714,42.95716191694405,51.37985879796714,34.794984543367,30.573329480296028,47.84423688923366,44.6318038031082,34.45980595776668,56.91855056476176,51.25142837981904,70.29773296691869,38.88588358039764,62.316145306498896,56.30224133978125,38.19542153805576,37.19078425563319,45.45944351781424,47.08886452323401,55.33734462146917,49.64025261050843,56.89709296256025,56.43183320422809,0,0
